Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Tue Jun 28 11:21:40 CLT 2016
Usuario: Paulina Naranjo
Presente Oscuro Del Espectro: No
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: HR4C471
Tiempo de integración (usec): 700000 (HR4C471)
Promedio de Espectros Hechos un: 2 (HR4C471)
El Alisar Del Furgón: 3 (HR4C471)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (HR4C471)
Estrobo/Lámpara Permitido: No (HR4C471)
Correct for Detector Non-linearity: No (HR4C471)
Párrafo de de Corregir del la del del de Externa del luz: No (HR4C471)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
267.78	1321.71
268.04	1249.29
268.31	1287.93
268.58	1293.93
268.84	1294.79
269.11	1240.71
269.38	1271.79
269.64	1288.43
269.91	1286.36
270.18	1216.14
270.44	1279.43
270.71	1314.93
270.98	1324.00
271.24	1263.64
271.51	1302.93
271.78	1338.29
272.04	1357.79
272.31	1281.21
272.58	1305.14
272.84	1320.07
273.11	1332.43
273.38	1275.29
273.64	1296.14
273.91	1304.79
274.18	1319.07
274.44	1278.64
274.71	1330.00
274.98	1355.43
275.24	1363.29
275.51	1301.36
275.78	1327.50
276.04	1342.00
276.31	1321.14
276.58	1261.86
276.84	1294.43
277.11	1304.36
277.38	1311.00
277.64	1267.14
277.91	1294.57
278.18	1331.00
278.44	1334.14
278.71	1281.29
278.98	1310.14
279.24	1322.36
279.51	1309.86
279.78	1263.71
280.04	1307.36
280.31	1315.43
280.58	1312.00
280.84	1249.71
281.11	1275.57
281.37	1291.21
281.64	1273.93
281.91	1197.64
282.17	1227.14
282.44	1243.86
282.71	1262.07
282.97	1214.29
283.24	1240.93
283.51	1268.64
283.77	1270.64
284.04	1215.71
284.31	1244.71
284.57	1273.36
284.84	1290.93
285.10	1258.79
285.37	1294.71
285.64	1323.86
285.90	1346.64
286.17	1301.29
286.44	1319.36
286.70	1328.43
286.97	1330.93
287.23	1280.64
287.50	1308.29
287.77	1308.79
288.03	1296.07
288.30	1243.93
288.57	1287.36
288.83	1311.29
289.10	1308.57
289.36	1248.21
289.63	1280.50
289.90	1307.57
290.16	1312.43
290.43	1239.86
290.70	1256.64
290.96	1281.00
291.23	1293.79
291.49	1241.36
291.76	1264.71
292.03	1283.86
292.29	1298.21
292.56	1246.57
292.82	1273.93
293.09	1291.64
293.36	1311.57
293.62	1269.43
293.89	1306.64
294.15	1321.29
294.42	1321.86
294.69	1265.71
294.95	1282.50
295.22	1290.14
295.48	1313.93
295.75	1264.36
296.02	1299.14
296.28	1314.86
296.55	1328.14
296.81	1297.14
297.08	1326.79
297.35	1319.07
297.61	1313.86
297.88	1255.93
298.14	1288.07
298.41	1294.43
298.68	1291.71
298.94	1238.64
299.21	1264.50
299.47	1275.86
299.74	1278.00
300.01	1222.07
300.27	1251.86
300.54	1260.57
300.80	1258.71
301.07	1209.64
301.33	1232.29
301.60	1252.07
301.87	1270.00
302.13	1229.00
302.40	1274.93
302.66	1291.79
302.93	1289.29
303.19	1248.64
303.46	1285.21
303.73	1292.71
303.99	1293.93
304.26	1237.50
304.52	1265.71
304.79	1286.50
305.05	1297.64
305.32	1253.71
305.59	1297.57
305.85	1320.07
306.12	1332.29
306.38	1298.21
306.65	1334.93
306.91	1344.64
307.18	1340.43
307.45	1278.29
307.71	1288.00
307.98	1281.71
308.24	1277.57
308.51	1238.21
308.77	1271.00
309.04	1280.93
309.30	1292.36
309.57	1260.00
309.84	1302.43
310.10	1320.50
310.37	1330.57
310.63	1271.86
310.90	1314.36
311.16	1333.21
311.43	1338.50
311.69	1285.00
311.96	1300.07
312.23	1280.79
312.49	1293.93
312.76	1245.29
313.02	1251.86
313.29	1256.36
313.55	1263.21
313.82	1217.86
314.08	1259.50
314.35	1270.07
314.61	1279.50
314.88	1265.00
315.14	1299.36
315.41	1304.14
315.68	1325.79
315.94	1286.36
316.21	1310.71
316.47	1318.71
316.74	1305.29
317.00	1263.29
317.27	1292.64
317.53	1298.93
317.80	1319.43
318.06	1280.14
318.33	1301.93
318.59	1315.93
318.86	1321.43
319.12	1282.71
319.39	1310.00
319.65	1301.00
319.92	1306.43
320.19	1264.29
320.45	1290.64
320.72	1305.14
320.98	1317.86
321.25	1268.07
321.51	1289.71
321.78	1297.86
322.04	1296.86
322.31	1242.71
322.57	1255.93
322.84	1260.64
323.10	1271.50
323.37	1241.71
323.63	1273.64
323.90	1292.93
324.16	1315.64
324.43	1267.29
324.69	1276.21
324.96	1280.14
325.22	1288.36
325.49	1241.00
325.75	1255.29
326.02	1244.64
326.28	1256.79
326.55	1229.43
326.81	1254.36
327.08	1266.21
327.34	1284.93
327.61	1249.43
327.87	1286.64
328.14	1297.14
328.40	1306.71
328.67	1261.93
328.93	1275.50
329.20	1282.50
329.46	1290.29
329.73	1244.93
329.99	1272.36
330.26	1273.57
330.52	1283.86
330.79	1248.86
331.05	1266.14
331.32	1275.93
331.58	1286.43
331.85	1247.00
332.11	1285.00
332.38	1301.86
332.64	1325.07
332.91	1285.64
333.17	1300.07
333.43	1310.43
333.70	1322.64
333.96	1272.50
334.23	1289.79
334.49	1282.43
334.76	1301.86
335.02	1271.14
335.29	1291.50
335.55	1285.71
335.82	1292.43
336.08	1251.00
336.35	1267.36
336.61	1251.50
336.88	1253.71
337.14	1213.29
337.41	1245.14
337.67	1266.50
337.93	1288.50
338.20	1257.79
338.46	1282.57
338.73	1289.43
338.99	1301.71
339.26	1264.07
339.52	1277.00
339.79	1272.29
340.05	1276.29
340.32	1248.00
340.58	1281.57
340.85	1292.64
341.11	1310.86
341.37	1275.79
341.64	1295.29
341.90	1303.07
342.17	1327.14
342.43	1290.93
342.70	1314.14
342.96	1306.07
343.23	1305.00
343.49	1257.14
343.75	1283.07
344.02	1273.93
344.28	1283.71
344.55	1243.71
344.81	1265.07
345.08	1277.14
345.34	1300.43
345.61	1264.14
345.87	1292.93
346.13	1298.07
346.40	1316.21
346.66	1291.29
346.93	1325.71
347.19	1329.43
347.46	1330.79
347.72	1275.21
347.98	1299.64
348.25	1308.64
348.51	1333.29
348.78	1298.57
349.04	1329.86
349.31	1338.64
349.57	1361.93
349.83	1313.36
350.10	1322.07
350.36	1302.07
350.63	1295.50
350.89	1252.93
351.16	1263.50
351.42	1261.79
351.68	1280.29
351.95	1241.43
352.21	1253.57
352.48	1243.50
352.74	1245.93
353.00	1222.00
353.27	1244.86
353.53	1239.14
353.80	1263.21
354.06	1244.29
354.33	1295.64
354.59	1316.86
354.85	1336.57
355.12	1311.71
355.38	1334.43
355.65	1331.71
355.91	1342.36
356.17	1294.07
356.44	1306.36
356.70	1297.07
356.97	1311.07
357.23	1300.64
357.49	1337.79
357.76	1337.29
358.02	1351.64
358.29	1318.57
358.55	1337.21
358.81	1331.50
359.08	1308.64
359.34	1248.07
359.61	1271.00
359.87	1266.79
360.13	1271.71
360.40	1244.43
360.66	1250.29
360.92	1253.64
361.19	1268.64
361.45	1223.29
361.72	1240.64
361.98	1249.50
362.24	1261.43
362.51	1227.07
362.77	1244.64
363.04	1251.71
363.30	1281.29
363.56	1254.36
363.83	1263.36
364.09	1258.21
364.35	1288.93
364.62	1276.14
364.88	1295.64
365.15	1289.21
365.41	1304.93
365.67	1281.79
365.94	1306.14
366.20	1295.14
366.46	1297.79
366.73	1262.21
366.99	1281.50
367.26	1287.36
367.52	1315.93
367.78	1289.36
368.05	1317.71
368.31	1321.07
368.57	1346.21
368.84	1311.50
369.10	1313.00
369.36	1294.71
369.63	1305.29
369.89	1273.07
370.16	1295.14
370.42	1286.79
370.68	1309.79
370.95	1271.79
371.21	1278.93
371.47	1277.43
371.74	1296.36
